Time,jersey_number,Team,Scored Goal,Missed Goal,role
18641,18,A,0,0,midfielder
18642,3,A,0,1,forward
18643,13,B,0,0,goalkeeper
18644,19,B,0,0,defender
18645,16,B,0,0,midfielder
18646,5,B,1,0,forward
18647,21,A,0,0,defender
18648,15,A,0,0,midfielder
18649,3,A,1,0,forward
18650,8,B,0,0,midfielder
18651,14,B,0,1,forward
18652,6,A,0,0,goalkeeper
18653,4,A,0,0,defender
18654,10,A,0,0,midfielder
18655,12,A,0,0,forward
18656,12,A,0,0,forward
18657,12,A,0,0,forward
18658,12,A,0,1,forward
18659,13,B,0,0,goalkeeper
18660,2,B,0,0,defender
18661,18,A,0,0,midfielder
18662,3,A,0,0,forward
18663,12,A,1,0,forward
18664,5,B,0,0,forward
18665,14,B,0,0,forward
18666,5,B,1,0,forward
18667,17,A,0,0,defender
18668,9,A,0,0,midfielder
18669,12,A,0,0,forward
18670,12,A,0,0,forward
18671,12,A,0,0,forward
18672,12,A,0,1,forward
18673,13,B,0,0,goalkeeper
18674,20,B,0,0,defender
18675,16,B,0,0,midfielder
18676,5,B,0,0,forward
18677,14,B,0,1,forward
18678,6,A,0,0,goalkeeper
18679,4,A,0,0,defender
18680,10,A,0,0,midfielder
18681,12,A,0,0,forward
18682,3,A,1,0,forward
18683,1,B,0,0,midfielder
18684,14,B,0,0,forward
18685,14,B,0,0,forward
18686,14,B,0,1,forward
18687,6,A,0,0,goalkeeper
18688,21,A,0,0,defender
18689,9,A,0,0,midfielder
18690,12,A,0,0,forward
18691,3,A,0,0,forward
18692,3,A,0,0,forward
18693,3,A,1,0,forward
18694,5,B,1,0,forward
18695,12,A,0,0,forward
18696,3,A,0,0,forward
18697,12,A,0,1,forward
18698,13,B,0,0,goalkeeper
18699,4,A,0,0,defender
18700,18,A,0,0,midfielder
18701,5,B,1,0,forward
18702,21,A,0,0,defender
18703,9,A,0,0,midfielder
18704,3,A,1,0,forward
18705,8,B,0,0,midfielder
18706,5,B,0,1,forward
18707,6,A,0,0,goalkeeper
18708,17,A,0,0,defender
18709,18,A,0,0,midfielder
18710,12,A,0,0,forward
18711,3,A,0,0,forward
18712,5,B,0,0,forward
18713,5,B,0,1,forward
18714,6,A,0,0,goalkeeper
18715,21,A,0,0,defender
18716,9,A,0,0,midfielder
18717,12,A,1,0,forward
18718,7,B,0,0,defender
18719,16,B,0,0,midfielder
18720,14,B,0,1,forward
18721,6,A,0,0,goalkeeper
18722,4,A,0,0,defender
18723,10,A,0,0,midfielder
18724,12,A,0,0,forward
18725,12,A,0,1,forward
18726,13,B,0,0,goalkeeper
18727,20,B,0,0,defender
18728,11,B,0,0,midfielder
18729,5,B,1,0,forward
18730,18,A,0,0,midfielder
18731,3,A,0,0,forward
18732,12,A,0,1,forward
18733,13,B,0,0,goalkeeper
18734,7,B,0,0,defender
18735,16,B,0,0,midfielder
18736,5,B,1,0,forward
18737,15,A,0,0,midfielder
18738,12,A,0,0,forward
18739,3,A,1,0,forward
18740,20,B,0,0,defender
18741,1,B,0,0,midfielder
18742,3,A,0,0,forward
18743,5,B,0,0,forward
18744,5,B,1,0,forward
18745,3,A,1,0,forward
18746,14,B,0,1,forward
18747,6,A,0,0,goalkeeper
18748,4,A,0,0,defender
18749,15,A,0,0,midfielder
18750,12,A,1,0,forward
18751,8,B,0,0,midfielder
18752,5,B,1,0,forward
18753,21,A,0,0,defender
18754,15,A,0,0,midfielder
18755,12,A,1,0,forward
18756,20,B,0,0,defender
18757,9,A,0,0,midfielder
18758,12,A,1,0,forward
18759,11,B,0,0,midfielder
18760,14,B,0,0,forward
18761,14,B,0,1,forward
18762,6,A,0,0,goalkeeper
18763,20,B,0,0,defender
18764,1,B,0,0,midfielder
18765,14,B,0,0,forward
18766,5,B,0,1,forward
18767,6,A,0,0,goalkeeper
18768,17,A,0,0,defender
18769,9,A,0,0,midfielder
18770,12,A,0,0,forward
18771,3,A,0,1,forward
18772,13,B,0,0,goalkeeper
18773,19,B,0,0,defender
18774,11,B,0,0,midfielder
18775,14,B,0,1,forward
18776,6,A,0,0,goalkeeper
18777,17,A,0,0,defender
18778,15,A,0,0,midfielder
18779,14,B,0,0,forward
18780,14,B,0,1,forward
18781,6,A,0,0,goalkeeper
18782,4,A,0,0,defender
18783,10,A,0,0,midfielder
18784,12,A,0,0,forward
18785,3,A,0,1,forward
18786,13,B,0,0,goalkeeper
18787,2,B,0,0,defender
18788,18,A,0,0,midfielder
18789,12,A,1,0,forward
18790,7,B,0,0,defender
18791,1,B,0,0,midfielder
18792,5,B,0,0,forward
18793,5,B,0,0,forward
18794,3,A,0,1,forward
18795,13,B,0,0,goalkeeper
18796,20,B,0,0,defender
18797,16,B,0,0,midfielder
18798,5,B,0,0,forward
18799,5,B,1,0,forward
18800,9,A,0,0,midfielder
18801,3,A,0,0,forward
18802,12,A,0,0,forward
18803,3,A,1,0,forward
18804,5,B,1,0,forward
18805,18,A,0,0,midfielder
18806,14,B,0,0,forward
18807,14,B,0,1,forward
18808,6,A,0,0,goalkeeper
18809,22,A,0,0,defender
18810,18,A,0,0,midfielder
18811,3,A,0,0,forward
18812,3,A,0,1,forward
18813,13,B,0,0,goalkeeper
18814,20,B,0,0,defender
18815,11,B,0,0,midfielder
18816,14,B,0,1,forward
18817,6,A,0,0,goalkeeper
18818,4,A,0,0,defender
18819,15,A,0,0,midfielder
18820,3,A,0,0,forward
18821,3,A,0,1,forward
18822,13,B,0,0,goalkeeper
18823,20,B,0,0,defender
18824,16,B,0,0,midfielder
18825,14,B,0,0,forward
18826,5,B,1,0,forward
18827,9,A,0,0,midfielder
18828,3,A,1,0,forward
18829,20,B,0,0,defender
18830,1,B,0,0,midfielder
18831,14,B,0,0,forward
18832,5,B,0,0,forward
18833,5,B,0,0,forward
18834,5,B,0,0,forward
18835,14,B,0,1,forward
18836,6,A,0,0,goalkeeper
18837,21,A,0,0,defender
18838,9,A,0,0,midfielder
18839,3,A,1,0,forward
18840,19,B,0,0,defender
18841,9,A,0,0,midfielder
18842,12,A,1,0,forward
18843,8,B,0,0,midfielder
18844,5,B,1,0,forward
18845,3,A,0,0,forward
18846,3,A,1,0,forward
18847,14,B,0,0,forward
18848,14,B,0,0,forward
18849,5,B,0,0,forward
18850,14,B,0,0,forward
18851,5,B,1,0,forward
18852,18,A,0,0,midfielder
18853,12,A,0,0,forward
18854,3,A,0,0,forward
18855,12,A,0,0,forward
18856,12,A,0,0,forward
18857,3,A,1,0,forward
18858,19,B,0,0,defender
18859,1,B,0,0,midfielder
18860,5,B,0,0,forward
18861,5,B,0,0,forward
18862,5,B,1,0,forward
18863,21,A,0,0,defender
18864,9,A,0,0,midfielder
18865,12,A,0,1,forward
18866,13,B,0,0,goalkeeper
18867,20,B,0,0,defender
18868,11,B,0,0,midfielder
18869,5,B,1,0,forward
18870,18,A,0,0,midfielder
18871,14,B,0,1,forward
18872,6,A,0,0,goalkeeper
18873,22,A,0,0,defender
18874,18,A,0,0,midfielder
18875,3,A,0,0,forward
18876,3,A,0,0,forward
18877,12,A,0,0,forward
18878,3,A,1,0,forward
18879,2,B,0,0,defender
18880,11,B,0,0,midfielder
18881,3,A,1,0,forward
18882,7,B,0,0,defender
18883,11,B,0,0,midfielder
18884,14,B,0,0,forward
18885,5,B,0,0,forward
18886,5,B,0,0,forward
18887,14,B,0,0,forward
18888,14,B,1,0,forward
18889,4,A,0,0,defender
18890,18,A,0,0,midfielder
18891,12,A,0,0,forward
18892,14,B,0,1,forward
18893,6,A,0,0,goalkeeper
18894,17,A,0,0,defender
18895,15,A,0,0,midfielder
18896,3,A,0,0,forward
18897,12,A,0,1,forward
18898,13,B,0,0,goalkeeper
18899,2,B,0,0,defender
18900,9,A,0,0,midfielder
18901,14,B,1,0,forward
18902,18,A,0,0,midfielder
18903,12,A,1,0,forward
18904,16,B,0,0,midfielder
18905,12,A,0,0,forward
18906,12,A,1,0,forward
18907,20,B,0,0,defender
18908,16,B,0,0,midfielder
18909,14,B,1,0,forward
18910,22,A,0,0,defender
18911,9,A,0,0,midfielder
18912,12,A,0,0,forward
18913,3,A,1,0,forward
18914,11,B,0,0,midfielder
18915,5,B,1,0,forward
18916,12,A,0,0,forward
18917,3,A,1,0,forward
18918,7,B,0,0,defender
18919,8,B,0,0,midfielder
18920,14,B,0,1,forward
18921,6,A,0,0,goalkeeper
18922,21,A,0,0,defender
18923,15,A,0,0,midfielder
18924,12,A,1,0,forward
18925,20,B,0,0,defender
18926,16,B,0,0,midfielder
18927,14,B,0,0,forward
18928,3,A,1,0,forward
18929,19,B,0,0,defender
18930,11,B,0,0,midfielder
18931,14,B,0,1,forward
18932,6,A,0,0,goalkeeper
18933,7,B,0,0,defender
18934,1,B,0,0,midfielder
18935,3,A,0,0,forward
18936,12,A,0,0,forward
18937,5,B,0,0,forward
18938,12,A,0,1,forward
18939,13,B,0,0,goalkeeper
18940,7,B,0,0,defender
18941,8,B,0,0,midfielder
18942,5,B,1,0,forward
18943,17,A,0,0,defender
18944,10,A,0,0,midfielder
18945,3,A,1,0,forward
18946,14,B,0,0,forward
18947,5,B,1,0,forward
18948,17,A,0,0,defender
18949,9,A,0,0,midfielder
18950,3,A,0,0,forward
18951,3,A,1,0,forward
18952,7,B,0,0,defender
18953,16,B,0,0,midfielder
18954,5,B,0,0,forward
18955,14,B,0,0,forward
18956,3,A,0,0,forward
18957,3,A,1,0,forward
18958,11,B,0,0,midfielder
18959,14,B,0,1,forward
18960,6,A,0,0,goalkeeper
18961,21,A,0,0,defender
18962,10,A,0,0,midfielder
18963,12,A,0,1,forward
18964,13,B,0,0,goalkeeper
18965,7,B,0,0,defender
18966,8,B,0,0,midfielder
18967,5,B,0,1,forward
18968,6,A,0,0,goalkeeper
18969,17,A,0,0,defender
18970,18,A,0,0,midfielder
18971,3,A,0,0,forward
18972,12,A,1,0,forward
18973,7,B,0,0,defender
18974,8,B,0,0,midfielder
18975,5,B,1,0,forward
18976,22,A,0,0,defender
18977,18,A,0,0,midfielder
18978,12,A,0,0,forward
18979,3,A,1,0,forward
18980,16,B,0,0,midfielder
18981,14,B,0,1,forward
18982,6,A,0,0,goalkeeper
18983,21,A,0,0,defender
18984,15,A,0,0,midfielder
18985,3,A,0,0,forward
18986,3,A,0,0,forward
18987,3,A,0,0,forward
18988,3,A,1,0,forward
18989,20,B,0,0,defender
18990,8,B,0,0,midfielder
18991,14,B,0,0,forward
18992,14,B,0,1,forward
18993,6,A,0,0,goalkeeper
18994,4,A,0,0,defender
18995,10,A,0,0,midfielder
18996,3,A,0,0,forward
18997,12,A,0,0,forward
18998,3,A,0,0,forward
18999,3,A,1,0,forward
19000,14,B,0,0,forward
19001,14,B,0,1,forward
19002,6,A,0,0,goalkeeper
19003,4,A,0,0,defender
19004,18,A,0,0,midfielder
19005,12,A,0,0,forward
19006,3,A,0,0,forward
19007,12,A,0,1,forward
19008,13,B,0,0,goalkeeper
19009,22,A,0,0,defender
19010,15,A,0,0,midfielder
19011,3,A,0,0,forward
19012,3,A,0,0,forward
19013,3,A,0,0,forward
19014,5,B,1,0,forward
19015,3,A,1,0,forward
19016,7,B,0,0,defender
19017,8,B,0,0,midfielder
19018,5,B,0,0,forward
19019,14,B,0,1,forward
19020,6,A,0,0,goalkeeper
19021,4,A,0,0,defender
19022,9,A,0,0,midfielder
19023,3,A,0,0,forward
19024,3,A,1,0,forward
19025,11,B,0,0,midfielder
19026,5,B,0,0,forward
19027,5,B,1,0,forward
19028,17,A,0,0,defender
19029,9,A,0,0,midfielder
19030,12,A,0,1,forward
19031,13,B,0,0,goalkeeper
19032,7,B,0,0,defender
19033,11,B,0,0,midfielder
19034,5,B,0,0,forward
19035,14,B,0,0,forward
19036,14,B,0,1,forward
19037,6,A,0,0,goalkeeper
19038,21,A,0,0,defender
19039,11,B,0,0,midfielder
19040,5,B,0,0,forward
19041,5,B,0,1,forward
19042,6,A,0,0,goalkeeper
19043,21,A,0,0,defender
19044,15,A,0,0,midfielder
19045,12,A,0,0,forward
19046,3,A,0,0,forward
19047,3,A,0,0,forward
19048,12,A,0,1,forward
19049,13,B,0,0,goalkeeper
19050,19,B,0,0,defender
19051,16,B,0,0,midfielder
19052,14,B,0,0,forward
19053,14,B,0,0,forward
19054,14,B,1,0,forward
19055,9,A,0,0,midfielder
19056,12,A,0,0,forward
19057,3,A,0,0,forward
19058,3,A,0,0,forward
19059,3,A,1,0,forward
19060,1,B,0,0,midfielder
19061,5,B,1,0,forward
19062,22,A,0,0,defender
19063,15,A,0,0,midfielder
19064,3,A,0,0,forward
19065,12,A,0,0,forward
19066,5,B,0,0,forward
19067,14,B,1,0,forward
19068,22,A,0,0,defender
19069,11,B,0,0,midfielder
19070,14,B,0,1,forward
19071,6,A,0,0,goalkeeper
19072,22,A,0,0,defender
19073,9,A,0,0,midfielder
19074,3,A,1,0,forward
19075,1,B,0,0,midfielder
19076,5,B,0,1,forward
19077,6,A,0,0,goalkeeper
19078,4,A,0,0,defender
19079,9,A,0,0,midfielder
19080,3,A,0,0,forward
19081,12,A,0,0,forward
19082,12,A,0,0,forward
19083,12,A,0,0,forward
19084,12,A,0,0,forward
19085,12,A,0,1,forward
19086,13,B,0,0,goalkeeper
19087,7,B,0,0,defender
19088,8,B,0,0,midfielder
19089,5,B,0,0,forward
19090,14,B,0,1,forward
19091,6,A,0,0,goalkeeper
19092,21,A,0,0,defender
19093,18,A,0,0,midfielder
19094,12,A,0,0,forward
19095,3,A,0,0,forward
19096,3,A,1,0,forward
19097,1,B,0,0,midfielder
19098,14,B,0,1,forward
19099,6,A,0,0,goalkeeper
19100,17,A,0,0,defender
19101,18,A,0,0,midfielder
19102,3,A,0,1,forward
19103,13,B,0,0,goalkeeper
19104,2,B,0,0,defender
19105,8,B,0,0,midfielder
19106,14,B,0,0,forward
19107,5,B,0,0,forward
19108,5,B,1,0,forward
19109,15,A,0,0,midfielder
19110,12,A,0,1,forward
19111,13,B,0,0,goalkeeper
19112,22,A,0,0,defender
19113,11,B,0,0,midfielder
19114,5,B,1,0,forward
19115,12,A,0,1,forward
19116,13,B,0,0,goalkeeper
19117,20,B,0,0,defender
19118,10,A,0,0,midfielder
19119,12,A,1,0,forward
19120,16,B,0,0,midfielder
19121,5,B,0,0,forward
19122,14,B,0,0,forward
19123,14,B,0,0,forward
19124,5,B,0,0,forward
19125,14,B,0,1,forward
19126,6,A,0,0,goalkeeper
19127,21,A,0,0,defender
19128,10,A,0,0,midfielder
19129,3,A,1,0,forward
19130,11,B,0,0,midfielder
19131,14,B,0,0,forward
19132,14,B,0,0,forward
19133,5,B,1,0,forward
19134,15,A,0,0,midfielder
19135,12,A,0,0,forward
19136,3,A,0,0,forward
19137,3,A,0,1,forward
19138,13,B,0,0,goalkeeper
19139,2,B,0,0,defender
19140,11,B,0,0,midfielder
19141,14,B,0,0,forward
19142,5,B,0,1,forward
19143,6,A,0,0,goalkeeper
19144,19,B,0,0,defender
19145,11,B,0,0,midfielder
19146,14,B,1,0,forward
19147,12,A,0,0,forward
19148,12,A,0,1,forward
19149,13,B,0,0,goalkeeper
19150,7,B,0,0,defender
19151,1,B,0,0,midfielder
19152,5,B,0,0,forward
19153,14,B,0,0,forward
19154,14,B,0,0,forward
19155,5,B,1,0,forward
19156,15,A,0,0,midfielder
19157,12,A,0,1,forward
19158,13,B,0,0,goalkeeper
19159,2,B,0,0,defender
19160,8,B,0,0,midfielder
19161,5,B,0,0,forward
19162,3,A,1,0,forward
19163,11,B,0,0,midfielder
19164,14,B,0,1,forward
19165,6,A,0,0,goalkeeper
19166,17,A,0,0,defender
19167,10,A,0,0,midfielder
19168,3,A,1,0,forward
19169,2,B,0,0,defender
19170,1,B,0,0,midfielder
19171,5,B,0,0,forward
19172,5,B,0,0,forward
19173,5,B,0,0,forward
19174,5,B,0,0,forward
19175,5,B,1,0,forward
19176,12,A,0,0,forward
19177,3,A,1,0,forward
19178,7,B,0,0,defender
19179,16,B,0,0,midfielder
19180,14,B,0,1,forward
19181,6,A,0,0,goalkeeper
19182,22,A,0,0,defender
19183,10,A,0,0,midfielder
19184,3,A,1,0,forward
19185,11,B,0,0,midfielder
19186,5,B,1,0,forward
19187,18,A,0,0,midfielder
19188,12,A,0,0,forward
19189,14,B,0,0,forward
19190,5,B,0,0,forward
19191,5,B,1,0,forward
19192,18,A,0,0,midfielder
19193,3,A,1,0,forward
19194,11,B,0,0,midfielder
19195,5,B,1,0,forward
19196,3,A,0,0,forward
19197,3,A,0,0,forward
19198,12,A,0,0,forward
19199,12,A,0,1,forward
19200,13,B,0,0,goalkeeper
19201,7,B,0,0,defender
19202,16,B,0,0,midfielder
19203,5,B,1,0,forward
19204,21,A,0,0,defender
19205,18,A,0,0,midfielder
19206,3,A,0,1,forward
19207,13,B,0,0,goalkeeper
19208,7,B,0,0,defender
19209,8,B,0,0,midfielder
19210,14,B,0,0,forward
19211,5,B,0,0,forward
19212,5,B,0,0,forward
19213,14,B,0,1,forward
19214,6,A,0,0,goalkeeper
19215,21,A,0,0,defender
19216,9,A,0,0,midfielder
19217,5,B,0,0,forward
19218,14,B,0,0,forward
19219,5,B,0,0,forward
19220,14,B,0,1,forward
19221,6,A,0,0,goalkeeper
19222,17,A,0,0,defender
19223,10,A,0,0,midfielder
19224,12,A,0,1,forward
19225,13,B,0,0,goalkeeper
19226,2,B,0,0,defender
19227,8,B,0,0,midfielder
19228,14,B,1,0,forward
19229,21,A,0,0,defender
19230,9,A,0,0,midfielder
19231,3,A,0,0,forward
19232,12,A,0,1,forward
19233,13,B,0,0,goalkeeper
19234,19,B,0,0,defender
19235,8,B,0,0,midfielder
19236,5,B,0,0,forward
19237,14,B,0,0,forward
19238,14,B,0,1,forward
19239,6,A,0,0,goalkeeper
19240,17,A,0,0,defender
19241,18,A,0,0,midfielder
19242,3,A,0,0,forward
19243,3,A,0,0,forward
19244,12,A,0,1,forward
19245,13,B,0,0,goalkeeper
19246,2,B,0,0,defender
19247,8,B,0,0,midfielder
19248,14,B,0,0,forward
19249,14,B,0,1,forward
19250,6,A,0,0,goalkeeper
19251,4,A,0,0,defender
19252,18,A,0,0,midfielder
19253,12,A,0,0,forward
19254,3,A,0,0,forward
19255,12,A,0,0,forward
19256,12,A,0,0,forward
19257,12,A,0,0,forward
19258,12,A,0,1,forward
19259,13,B,0,0,goalkeeper
19260,19,B,0,0,defender
19261,11,B,0,0,midfielder
19262,14,B,0,1,forward
19263,6,A,0,0,goalkeeper
19264,4,A,0,0,defender
19265,1,B,0,0,midfielder
19266,5,B,1,0,forward
19267,10,A,0,0,midfielder
19268,3,A,0,0,forward
19269,3,A,0,1,forward
19270,13,B,0,0,goalkeeper
19271,19,B,0,0,defender
19272,16,B,0,0,midfielder
19273,5,B,1,0,forward
19274,3,A,0,0,forward
19275,12,A,0,0,forward
19276,12,A,0,1,forward
19277,13,B,0,0,goalkeeper
19278,7,B,0,0,defender
19279,18,A,0,0,midfielder
19280,12,A,0,1,forward
19281,13,B,0,0,goalkeeper
19282,2,B,0,0,defender
19283,16,B,0,0,midfielder
19284,12,A,0,1,forward
19285,13,B,0,0,goalkeeper
19286,19,B,0,0,defender
19287,8,B,0,0,midfielder
19288,14,B,0,1,forward
19289,6,A,0,0,goalkeeper
19290,4,A,0,0,defender
19291,9,A,0,0,midfielder
19292,3,A,1,0,forward
19293,5,B,1,0,forward
19294,3,A,0,0,forward
19295,12,A,0,1,forward
19296,13,B,0,0,goalkeeper
19297,20,B,0,0,defender
19298,16,B,0,0,midfielder
19299,5,B,1,0,forward
19300,4,A,0,0,defender
19301,9,A,0,0,midfielder
19302,12,A,0,1,forward
19303,13,B,0,0,goalkeeper
19304,2,B,0,0,defender
19305,1,B,0,0,midfielder
19306,3,A,0,0,forward
19307,14,B,0,1,forward
19308,6,A,0,0,goalkeeper
19309,21,A,0,0,defender
19310,18,A,0,0,midfielder
19311,12,A,0,1,forward
19312,13,B,0,0,goalkeeper
19313,2,B,0,0,defender
19314,9,A,0,0,midfielder
19315,3,A,0,0,forward
19316,3,A,0,0,forward
19317,3,A,0,0,forward
19318,3,A,0,0,forward
19319,12,A,0,1,forward
19320,13,B,0,0,goalkeeper
19321,20,B,0,0,defender
19322,11,B,0,0,midfielder
19323,14,B,0,1,forward
19324,6,A,0,0,goalkeeper
19325,21,A,0,0,defender
19326,9,A,0,0,midfielder
19327,12,A,0,1,forward
19328,13,B,0,0,goalkeeper
19329,20,B,0,0,defender
19330,10,A,0,0,midfielder
19331,14,B,0,1,forward
19332,6,A,0,0,goalkeeper
19333,17,A,0,0,defender
19334,15,A,0,0,midfielder
19335,12,A,0,1,forward
19336,13,B,0,0,goalkeeper
19337,19,B,0,0,defender
19338,1,B,0,0,midfielder
19339,5,B,1,0,forward
19340,12,A,0,1,forward
19341,13,B,0,0,goalkeeper
19342,20,B,0,0,defender
19343,11,B,0,0,midfielder
19344,5,B,0,0,forward
19345,14,B,0,0,forward
19346,5,B,0,0,forward
19347,14,B,0,1,forward
19348,6,A,0,0,goalkeeper
19349,4,A,0,0,defender
19350,10,A,0,0,midfielder
19351,3,A,0,0,forward
19352,3,A,1,0,forward
19353,1,B,0,0,midfielder
19354,5,B,0,1,forward
19355,6,A,0,0,goalkeeper
19356,17,A,0,0,defender
19357,15,A,0,0,midfielder
19358,3,A,1,0,forward
19359,5,B,0,0,forward
19360,14,B,0,0,forward
19361,3,A,0,0,forward
19362,12,A,0,1,forward
19363,13,B,0,0,goalkeeper
19364,7,B,0,0,defender
19365,11,B,0,0,midfielder
19366,14,B,0,1,forward
19367,6,A,0,0,goalkeeper
19368,21,A,0,0,defender
19369,15,A,0,0,midfielder
19370,14,B,0,0,forward
19371,14,B,0,0,forward
19372,14,B,1,0,forward
19373,9,A,0,0,midfielder
19374,12,A,0,1,forward
19375,13,B,0,0,goalkeeper
19376,19,B,0,0,defender
19377,1,B,0,0,midfielder
19378,14,B,0,0,forward
19379,12,A,0,1,forward
19380,13,B,0,0,goalkeeper
19381,2,B,0,0,defender
19382,8,B,0,0,midfielder
19383,5,B,1,0,forward
19384,15,A,0,0,midfielder
19385,3,A,0,0,forward
19386,12,A,0,1,forward
19387,13,B,0,0,goalkeeper
19388,20,B,0,0,defender
19389,11,B,0,0,midfielder
19390,5,B,1,0,forward
19391,12,A,0,0,forward
19392,12,A,0,0,forward
19393,3,A,0,0,forward
19394,3,A,0,0,forward
19395,12,A,0,0,forward
19396,12,A,0,0,forward
19397,3,A,1,0,forward
19398,14,B,0,0,forward
19399,14,B,0,1,forward
19400,6,A,0,0,goalkeeper
19401,4,A,0,0,defender
19402,18,A,0,0,midfielder
19403,12,A,0,0,forward
19404,12,A,0,0,forward
19405,3,A,0,0,forward
19406,3,A,0,0,forward
19407,12,A,0,0,forward
19408,3,A,0,1,forward
19409,13,B,0,0,goalkeeper
19410,7,B,0,0,defender
19411,1,B,0,0,midfielder
19412,14,B,0,0,forward
19413,3,A,1,0,forward
19414,16,B,0,0,midfielder
19415,5,B,0,0,forward
19416,5,B,0,0,forward
19417,3,A,0,0,forward
19418,12,A,0,1,forward
19419,13,B,0,0,goalkeeper
19420,2,B,0,0,defender
19421,1,B,0,0,midfielder
19422,14,B,0,0,forward
19423,5,B,1,0,forward
19424,3,A,0,0,forward
19425,12,A,0,1,forward
19426,13,B,0,0,goalkeeper
19427,20,B,0,0,defender
19428,16,B,0,0,midfielder
19429,14,B,0,0,forward
19430,5,B,0,0,forward
19431,14,B,0,0,forward
19432,14,B,0,1,forward
19433,6,A,0,0,goalkeeper
19434,22,A,0,0,defender
19435,10,A,0,0,midfielder
19436,3,A,1,0,forward
19437,2,B,0,0,defender
19438,8,B,0,0,midfielder
19439,5,B,0,0,forward
19440,3,A,0,1,forward
19441,13,B,0,0,goalkeeper
19442,20,B,0,0,defender
19443,8,B,0,0,midfielder
19444,14,B,1,0,forward
19445,18,A,0,0,midfielder
19446,5,B,0,0,forward
19447,12,A,0,1,forward
19448,13,B,0,0,goalkeeper
19449,19,B,0,0,defender
19450,16,B,0,0,midfielder
19451,5,B,0,0,forward
19452,14,B,0,0,forward
19453,14,B,0,1,forward
19454,6,A,0,0,goalkeeper
19455,21,A,0,0,defender
19456,18,A,0,0,midfielder
19457,12,A,0,0,forward
19458,12,A,0,0,forward
19459,3,A,1,0,forward
19460,11,B,0,0,midfielder
19461,14,B,0,1,forward
19462,6,A,0,0,goalkeeper
19463,22,A,0,0,defender
19464,18,A,0,0,midfielder
19465,3,A,0,0,forward
19466,3,A,1,0,forward
19467,14,B,0,0,forward
19468,5,B,0,0,forward
19469,3,A,1,0,forward
19470,16,B,0,0,midfielder
19471,5,B,0,0,forward
19472,14,B,0,1,forward
19473,6,A,0,0,goalkeeper
19474,21,A,0,0,defender
19475,9,A,0,0,midfielder
19476,12,A,0,0,forward
19477,12,A,0,0,forward
19478,5,B,0,0,forward
19479,14,B,0,0,forward
19480,12,A,0,0,forward
19481,3,A,0,0,forward
19482,12,A,0,0,forward
19483,12,A,1,0,forward
19484,11,B,0,0,midfielder
19485,5,B,1,0,forward
19486,17,A,0,0,defender
19487,15,A,0,0,midfielder
19488,12,A,0,0,forward
19489,3,A,0,0,forward
19490,3,A,1,0,forward
19491,19,B,0,0,defender
19492,15,A,0,0,midfielder
19493,3,A,0,0,forward
19494,12,A,0,1,forward
19495,13,B,0,0,goalkeeper
19496,20,B,0,0,defender
19497,16,B,0,0,midfielder
19498,5,B,0,0,forward
19499,5,B,1,0,forward
19500,3,A,1,0,forward
19501,20,B,0,0,defender
19502,16,B,0,0,midfielder
19503,5,B,1,0,forward
19504,22,A,0,0,defender
19505,18,A,0,0,midfielder
19506,3,A,0,1,forward
19507,13,B,0,0,goalkeeper
19508,20,B,0,0,defender
19509,11,B,0,0,midfielder
19510,5,B,1,0,forward
19511,17,A,0,0,defender
19512,15,A,0,0,midfielder
19513,12,A,0,0,forward
19514,3,A,1,0,forward
19515,2,B,0,0,defender
19516,1,B,0,0,midfielder
19517,5,B,0,1,forward
19518,6,A,0,0,goalkeeper
19519,22,A,0,0,defender
19520,11,B,0,0,midfielder
19521,14,B,0,0,forward
19522,14,B,0,0,forward
19523,5,B,1,0,forward
19524,3,A,1,0,forward
19525,20,B,0,0,defender
19526,18,A,0,0,midfielder
19527,12,A,0,0,forward
19528,14,B,0,1,forward
19529,6,A,0,0,goalkeeper
19530,21,A,0,0,defender
19531,8,B,0,0,midfielder
19532,3,A,0,0,forward
19533,3,A,0,0,forward
19534,12,A,0,1,forward
19535,13,B,0,0,goalkeeper
19536,19,B,0,0,defender
19537,1,B,0,0,midfielder
19538,12,A,0,1,forward
19539,13,B,0,0,goalkeeper
19540,2,B,0,0,defender
19541,8,B,0,0,midfielder
19542,5,B,0,0,forward
19543,5,B,0,0,forward
19544,14,B,0,0,forward
19545,14,B,0,0,forward
19546,5,B,1,0,forward
19547,9,A,0,0,midfielder
19548,3,A,0,1,forward
19549,13,B,0,0,goalkeeper
19550,4,A,0,0,defender
19551,10,A,0,0,midfielder
19552,12,A,0,0,forward
19553,12,A,0,1,forward
19554,13,B,0,0,goalkeeper
19555,7,B,0,0,defender
19556,1,B,0,0,midfielder
19557,5,B,1,0,forward
19558,21,A,0,0,defender
19559,18,A,0,0,midfielder
19560,12,A,0,1,forward
19561,13,B,0,0,goalkeeper
19562,20,B,0,0,defender
19563,15,A,0,0,midfielder
19564,12,A,0,1,forward
19565,13,B,0,0,goalkeeper
19566,19,B,0,0,defender
19567,8,B,0,0,midfielder
19568,5,B,1,0,forward
19569,12,A,0,0,forward
19570,3,A,0,0,forward
19571,3,A,0,1,forward
19572,13,B,0,0,goalkeeper
19573,7,B,0,0,defender
19574,11,B,0,0,midfielder
19575,12,A,0,0,forward
19576,12,A,0,0,forward
19577,3,A,0,0,forward
